time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
29,18.279701,14.28014,1.9369949,2.3425553,,,,,,
30,18.042273,14.798098,1.9708959,2.1590767,,,,,,
31,18.1526,16.715034,1.8986386,2.2591972,,,,,,
32,18.015984,19.230452,2.0272279,2.3841248,,,,,,
33,18.136166,18.518759,2.2102442,2.0113769,,,,,,
34,18.381392,17.14825,2.2950373,2.4696078,,,,,,
35,18.59354,18.661894,2.1954787,2.06507,,,,,,
36,18.978598,19.690922,2.071604,2.4061565,,,,,,
37,19.52318,14.801958,2.2357519,2.1925797,,,,,,
38,20.453014,13.5371685,2.291469,2.3056955,,,,,,
39,20.814226,15.163799,1.9092311,2.28625,,,,,,
40,20.452393,19.5663,1.7890903,2.127489,,,,,,
41,20.04723,16.572721,1.8883321,2.515808,,,,,,
42,20.092808,17.69936,2.0664387,2.0619855,,,,,,
43,20.322104,14.374329,2.110162,2.255551,,,,,,
44,20.237238,18.300587,1.8247017,2.3606381,,,,,,
45,20.26463,15.972548,2.0302505,2.329659,,,,,,
46,20.55447,16.351679,2.0662937,2.47445,,,,,,
47,20.870523,17.601488,2.0203898,2.2871807,,,,,,
48,20.958155,13.516909,1.9709862,2.0803924,,,,,,
49,21.183685,15.062434,2.0449471,2.5354242,,,,,,
50,21.043577,14.222715,1.8402194,2.2660623,,,,,,
51,20.645262,13.824705,1.8656654,2.2304485,,,,,,
52,19.983759,13.4216585,1.6911098,2.316194,,,,,,
53,19.674246,17.589714,1.8006096,2.3342342,,,,,,
54,19.547709,18.818928,1.8623215,2.0472949,,,,,,
55,19.388556,17.064644,1.7866176,2.316324,,,,,,
56,19.693193,17.486254,2.0702014,2.2922559,,,,,,
57,20.658657,16.478987,2.1097772,2.2430267,,,,,,
58,20.990818,16.028149,1.9452292,2.126132,,,,,,
59,20.926228,14.334243,1.7659264,2.4617271,,,,,,
60,20.836287,15.255278,2.0067391,2.0793498,,,,,,
61,20.951323,16.567682,1.9389515,1.9012768,,,,,,
62,20.69772,15.182373,1.7516279,1.9823058,,,,,,
63,20.281271,16.602825,1.6399976,2.0257297,,,,,,
64,19.942928,18.250738,1.6268243,2.0073879,,,,,,
65,19.97918,18.5601,2.0372427,2.1086984,,,,,,
66,20.219324,14.5449,2.115689,2.1025045,,,,,,
67,20.525448,15.176469,1.8990371,2.1523633,,,,,,
68,20.323435,16.466171,1.6507585,2.396359,,,,,,
69,20.170238,15.628841,1.8509573,2.203116,,,,,,
70,20.465607,14.966589,1.9421654,1.9788892,,,,,,
71,20.47409,16.632803,1.8207222,2.07479,,,,,,
72,20.127525,20.067211,1.75632,1.8740096,,,,,,
73,19.71558,24.477224,1.6945176,2.3365512,,,,,,
74,19.880009,17.938427,2.3823645,2.0967927,,,,,,
75,21.386478,17.767862,2.58144,2.3301935,,,,,,
76,22.321825,23.46236,2.0583012,2.0092773,,,,,,
77,22.851477,21.219341,2.2717488,1.986347,,,,,,
78,23.9024,23.495426,2.1617496,2.0437844,,,,,,
79,24.066547,18.969532,2.033492,2.162571,,,,,,
80,23.74538,21.88482,1.9485271,2.005824,,,,,,
81,23.71467,16.324646,1.9971228,2.4269018,,,,,,
82,23.901707,18.0956,1.9017683,2.0316055,,,,,,
83,23.755405,21.247147,1.8009473,1.7185774,,,,,,
84,23.26063,21.794304,1.7064978,1.9808147,,,,,,
85,23.009642,19.376568,1.7235681,1.9039705,,,,,,
86,23.341951,15.631253,1.8615856,2.0151653,,,,,,
87,23.739796,15.993427,1.7299682,2.1256185,,,,,,
88,23.77528,15.990132,1.6490161,2.0020227,,,,,,
89,23.52622,16.836628,1.5958288,2.1388743,,,,,,
90,22.913618,18.273293,1.4862243,2.0771322,,,,,,
91,22.215487,18.624619,1.6473963,1.9719635,,,,,,
92,22.03364,17.98757,1.7192228,2.015185,,,,,,
93,21.99877,17.620367,1.6713918,2.2123766,,,,,,
94,21.843395,18.742928,1.7036016,2.2780704,,,,,,
95,21.89434,19.683868,1.8577012,2.2591574,,,,,,
96,22.04329,22.312057,1.9839183,2.0459242,,,,,,
97,21.839106,21.774494,1.8490552,1.4537456,,,,,,
98,22.140205,19.863598,1.9129665,1.8862321,,,,,,
99,22.283901,17.024605,1.5997678,2.2587826,,,,,,
100,22.157019,26.07645,1.6818175,2.3457685,,,,,,
101,22.194923,25.729809,1.9055794,2.3786974,,,,,,
102,23.69106,22.69948,2.796955,2.0974941,,,,,,
103,25.218163,23.19024,2.3899,2.1232476,,,,,,
104,25.485039,22.071873,2.0955417,2.202871,,,,,,
105,25.649824,19.096119,2.120363,2.1977243,,,,,,
106,26.031338,20.873703,1.9963932,2.0625653,,,,,,
107,25.778759,21.013943,1.7817979,2.0320187,,,,,,
108,25.258232,25.465202,1.8573155,2.3584795,,,,,,
109,25.362593,24.772655,2.2624047,2.4591212,,,,,,
110,26.275085,19.735542,2.569365,2.1105583,,,,,,
111,26.766605,21.906652,2.1163318,2.0840492,,,,,,
112,26.485693,24.81026,1.8378226,2.5770226,,,,,,
113,25.959124,21.61507,2.1451495,2.3744748,,,,,,
114,26.141256,19.814676,2.3345492,2.1859732,,,,,,
115,26.112196,18.7792,2.087074,2.389188,,,,,,
116,25.870502,18.512291,1.8821971,1.984057,,,,,,
117,25.39902,18.042149,1.6869951,1.9687021,,,,,,
118,24.603985,24.56363,1.587737,1.674324,,,,,,
119,24.034004,20.1608,1.5188072,2.074126,,,,,,
120,23.720678,19.606735,1.567674,1.940284,,,,,,
121,24.030241,19.192062,1.7534215,1.9885015,,,,,,
122,24.385557,21.173664,1.7501824,1.6261303,,,,,,
123,24.413204,22.998066,1.6719694,1.6340227,,,,,,
124,24.325405,19.293358,1.5344555,1.8977392,,,,,,
125,24.294464,22.902847,1.5187749,2.330289,,,,,,
126,24.665106,19.003464,1.9720148,1.9506752,,,,,,
127,25.740088,19.509865,2.0364766,2.289133,,,,,,
128,26.062681,22.365166,1.7350457,1.9556384,,,,,,
129,25.997746,16.955462,1.7371364,2.212378,,,,,,
130,26.036392,17.353619,1.596075,2.0320337,,,,,,
131,25.637756,17.575924,1.5305679,2.0782716,,,,,,
132,25.153269,15.574852,1.5371681,2.2402735,,,,,,
133,24.870613,15.913704,1.6941723,2.3021805,,,,,,
134,24.506838,15.890515,1.6899399,2.1262803,,,,,,
135,23.986452,17.03894,1.5412588,2.3498178,,,,,,
136,23.265846,18.981388,1.5608366,2.1274643,,,,,,
137,22.921793,20.723623,1.617809,2.240768,,,,,,
138,22.953943,18.595163,2.1376443,1.9276519,,,,,,
139,23.289394,17.346474,1.9155576,2.042179,,,,,,
140,23.419561,15.521082,1.6499718,1.8385358,,,,,,
141,23.398365,18.939667,1.5163186,1.8178406,,,,,,
142,23.184116,19.006207,1.4403108,2.214621,,,,,,
143,23.150686,15.824623,1.7757556,1.9983253,,,,,,
144,23.591318,16.197084,1.7817743,1.7211219,,,,,,
145,23.440641,16.2368,1.4676458,2.0243819,,,,,,
146,22.992111,16.742903,1.4349132,2.0894537,,,,,,
147,22.866447,18.09311,1.6242592,2.2335253,,,,,,
148,22.776176,19.788765,1.6751615,2.0541987,,,,,,
149,22.712486,16.922178,1.7867905,2.0815244,,,,,,
150,22.740055,17.259384,1.8764905,2.3241484,,,,,,
151,22.770967,20.203491,1.6911597,2.3066626,,,,,,
152,22.69171,23.49607,1.8929818,1.9669094,,,,,,
153,23.046183,18.700815,2.0531332,2.1374087,,,,,,
154,23.51949,15.636959,1.9060019,2.3389509,,,,,,
155,23.82233,19.478779,1.7552875,2.1727376,,,,,,
156,23.783546,17.78522,1.7797011,2.0379238,,,,,,
157,23.83312,20.463474,1.75401,2.07056,,,,,,
158,23.637592,23.428888,1.6677301,2.4890294,,,,,,
159,23.730501,23.463617,2.171646,2.0298061,,,,,,
160,24.254496,21.324677,2.1926706,2.0429835,,,,,,
161,24.495876,26.181868,2.0284429,2.2340684,,,,,,
162,24.684757,29.47004,1.9452187,2.5414672,,,,,,
163,26.261631,24.975945,3.3630097,2.1198995,,,,,,
164,27.619831,20.849941,2.5891147,2.1718752,,,,,,
165,27.720205,19.572899,2.0616107,2.1997771,,,,,,
166,27.344072,20.69653,1.7867699,2.3632374,,,,,,
167,27.001137,21.390648,1.8215294,2.1853108,,,,,,
168,26.837118,19.831604,1.8584183,2.2726862,,,,,,
169,26.763561,16.925066,1.8692199,2.2708592,,,,,,
170,26.361258,19.512722,1.6874254,2.2356653,,,,,,
171,25.608227,18.992367,1.5978982,2.2077644,,,,,,
172,25.005854,19.53086,1.669176,2.373189,,,,,,
173,24.990614,21.823109,1.9534886,2.4563367,,,,,,
174,25.200197,21.151428,1.7957401,3.0216045,,,,,,
175,25.460217,22.11034,2.4312441,2.1744628,,,,,,
176,25.790825,19.75871,2.2612944,2.27392,,,,,,
177,25.681194,18.40704,1.9549927,2.1097977,,,,,,
178,25.342781,18.579098,1.7271234,2.3670912,,,,,,
179,25.134197,22.642551,1.7790201,2.4359026,,,,,,
180,25.214373,24.192646,2.0357194,1.9228837,,,,,,
181,25.777908,21.516085,2.3814018,1.967256,,,,,,
182,26.473433,21.62048,1.9976606,2.0022554,,,,,,
183,26.33204,23.736534,1.7678314,2.0362859,,,,,,
184,26.360083,20.054012,1.8854886,1.6218867,,,,,,
185,26.525976,21.952946,1.7164079,2.0673616,,,,,,
186,26.442133,24.251759,1.6950784,1.7723913,,,,,,
187,26.386955,22.365326,1.6693317,1.8826864,,,,,,
188,26.209188,19.38062,1.5845762,2.2414176,,,,,,
189,26.260084,19.676521,1.8184066,2.095057,,,,,,
190,26.462044,19.24205,1.6898346,2.3338223,,,,,,
191,26.628477,24.439602,1.7266127,2.3828094,,,,,,
192,27.052832,24.51717,2.169877,1.8679738,,,,,,
193,27.262291,23.44603,2.0010564,1.5893128,,,,,,
194,26.979225,22.33014,1.6971947,1.9208434,,,,,,
195,26.662992,21.51741,1.6067883,2.1228056,,,,,,
196,26.642704,22.814522,1.7237508,2.0244124,,,,,,
197,26.99262,22.933155,1.9441451,1.8358172,,,,,,
198,27.66918,19.394428,1.8463659,1.9091828,,,,,,
199,27.485708,15.959478,1.5518827,1.8634093,,,,,,
200,26.87487,15.336897,1.4666858,1.9561157,,,,,,
201,26.131285,16.399403,1.4040893,2.1282053,,,,,,
202,25.292278,21.069292,1.4040121,2.270132,,,,,,
203,24.799625,25.267426,1.7516574,2.399641,,,,,,
204,25.438663,26.174166,2.067353,1.9469631,,,,,,
205,26.24411,19.65239,2.0832078,2.0523663,,,,,,
206,27.053585,19.62307,1.9267749,1.9560132,,,,,,
207,27.53906,22.511452,1.7035514,2.1334405,,,,,,
208,27.540829,22.139206,1.8606817,1.8796768,,,,,,
209,27.573193,22.843647,1.8520459,2.0721729,,,,,,
210,27.496622,21.00689,1.6923659,1.8660059,,,,,,
211,27.125177,33.70556,1.7139266,1.8910582,,,,,,
212,27.226217,22.218704,1.839959,1.8529687,,,,,,
213,28.441698,21.12764,1.9919888,1.6960843,,,,,,
214,29.11953,21.244543,1.6591394,2.0168993,,,,,,
215,28.540451,21.254772,1.5859598,2.1207275,,,,,,
216,27.881046,23.037249,1.6744373,1.9873862,,,,,,
217,27.895103,22.406101,2.030028,1.9221232,,,,,,
218,27.66819,22.70131,1.7217036,1.9335616,,,,,,
219,27.22315,19.292213,1.630049,1.9489584,,,,,,
220,27.250336,18.934631,1.6121545,2.4504528,,,,,,
221,27.244091,32.63364,1.6529634,2.3431387,,,,,,
222,27.436323,28.937508,2.31298,1.8246778,,,,,,
223,29.104221,19.525917,2.5138583,2.0480256,,,,,,
224,30.608232,19.514416,2.019993,1.9750543,,,,,,
225,30.446718,21.9614,1.6412141,1.787777,,,,,,
226,29.123262,18.97528,1.5294881,1.9727242,,,,,,
227,27.799816,19.405655,1.4824002,2.1986938,,,,,,
228,27.007917,22.647,1.6038377,1.9382211,,,,,,
229,26.386763,18.898506,1.5411593,2.3220387,,,,,,
230,25.987564,19.808208,1.6518925,2.3833437,,,,,,
231,25.994328,19.617981,1.8819501,2.417414,,,,,,
232,26.147318,20.950264,1.8275583,2.1752114,,,,,,
233,26.24604,17.244183,1.7455609,2.2862105,,,,,,
234,26.383574,16.477978,1.8826104,2.1014023,,,,,,
235,26.351004,18.352749,1.6100972,1.999791,,,,,,
236,25.82226,20.245968,1.5796571,2.111201,,,,,,
237,25.436733,18.857037,1.7231044,2.4786916,,,,,,
238,25.25985,19.527225,1.7642143,2.1831717,,,,,,
239,25.177717,23.411816,1.7393104,2.2575986,,,,,,
240,25.145428,30.887756,1.9078302,1.7489848,,,,,,
241,25.657923,30.999804,2.0670414,1.7983613,,,,,,
242,26.830608,20.101797,2.1654854,1.9825286,,,,,,
243,28.389315,22.507206,2.030331,1.9612007,,,,,,
244,29.112967,16.19762,1.9076412,2.1466112,,,,,,
245,28.988565,17.006197,1.646205,1.919272,,,,,,
246,28.374323,19.01906,1.499852,1.9572766,,,,,,
247,27.361578,18.41715,1.3800598,2.0897186,,,,,,
248,26.349281,23.335075,1.4324839,1.8659971,,,,,,
249,25.66902,19.583172,1.522162,1.9288533,,,,,,
250,25.54251,20.867939,1.7026067,1.9429815,,,,,,
251,25.698305,16.104786,1.6021267,2.0425344,,,,,,
252,25.693579,21.107807,1.581875,1.6358523,,,,,,
253,25.28922,18.120817,1.3825058,2.0542266,,,,,,
254,24.73502,19.282387,1.4820822,1.9306676,,,,,,
255,24.801104,18.048344,1.5882292,2.2481036,,,,,,
256,25.032717,17.23032,1.71596,1.9547482,,,,,,
257,25.129128,18.691332,1.6208593,2.4838161,,,,,,
258,24.786144,21.97808,1.6773986,2.1493495,,,,,,
259,24.633972,21.383873,1.9498878,1.8639934,,,,,,
260,24.881481,17.281918,1.7806396,2.0160742,,,,,,
261,24.782566,19.338547,1.6626881,1.8678172,,,,,,
262,24.549547,21.551468,1.5123614,1.8182526,,,,,,
263,24.342289,19.46251,1.6201397,2.0043812,,,,,,
264,24.700058,20.372398,1.6704626,2.1358652,,,,,,
265,24.918636,20.228357,1.6369541,1.8736515,,,,,,
266,25.309277,24.982182,1.6288192,1.6839578,,,,,,
267,25.52334,17.825943,1.6574597,1.9158602,,,,,,
268,25.751228,19.704756,1.6619363,2.0923023,,,,,,
269,25.443737,17.804356,1.5600108,2.240953,,,,,,
270,25.152548,17.646019,1.6359109,2.1477919,,,,,,
271,25.04489,21.907726,1.7866647,1.6957493,,,,,,
272,24.66869,18.501467,1.6129296,2.0060744,,,,,,
273,24.111303,20.26585,1.6020046,1.9695191,,,,,,
274,23.962908,17.117577,1.6778568,2.009612,,,,,,
275,24.068453,18.792458,1.6331129,1.9527075,,,,,,
276,24.209665,18.254261,1.5979903,1.817153,,,,,,
277,24.34132,18.950222,1.5211467,2.2272267,,,,,,
278,24.301605,19.798368,1.6301043,2.1046453,,,,,,
279,24.171982,19.164711,1.7344579,1.8295424,,,,,,
280,24.080679,21.452888,1.6411513,1.6648662,,,,,,
281,24.241932,17.506563,1.5932989,2.158607,,,,,,
282,24.609861,20.750042,1.7117392,2.258789,,,,,,
283,24.726938,27.080914,1.8545548,1.9050443,,,,,,
284,24.588886,23.275291,1.860334,1.8576903,,,,,,
285,24.993248,23.397356,1.9103767,1.8704836,,,,,,
286,25.39155,21.806604,1.7866677,2.0709696,,,,,,
287,25.654036,21.472193,1.8736652,1.9566796,,,,,,
288,25.908154,20.13416,1.7892181,2.3869596,,,,,,
289,26.221716,21.517355,1.8993881,2.1681695,,,,,,
290,26.413671,20.394537,1.8950744,2.5233593,,,,,,
291,26.510378,22.788223,1.8740748,1.9750502,,,,,,
292,26.82288,22.001036,2.1095653,1.7764382,,,,,,
293,26.933733,23.540867,1.8483894,2.0162175,,,,,,
294,26.835018,18.631706,1.876034,2.2484598,,,,,,
295,26.622347,18.911146,1.83121,2.417731,,,,,,
296,26.476944,20.305029,1.781954,2.2377262,,,,,,
297,26.612488,21.030718,1.7581106,2.1126447,,,,,,
298,26.510056,25.657602,1.7228143,2.2552376,,,,,,
299,26.651207,24.44896,1.9961972,2.583767,,,,,,
300,27.680529,26.102425,2.5756116,2.4115303,,,,,,
301,28.214493,21.070286,2.4073362,2.277686,,,,,,
302,28.238058,18.55934,2.1218755,2.2114089,,,,,,
303,27.986784,22.152397,1.869175,2.310402,,,,,,
304,27.583769,24.42369,1.7396344,2.212161,,,,,,
305,27.317465,23.696007,1.8775879,2.0447896,,,,,,
306,27.646313,18.721375,1.9831598,1.8923736,,,,,,
307,27.694223,17.207378,1.7599138,2.2824566,,,,,,
308,27.19034,17.483162,1.5872414,2.3033729,,,,,,
309,26.665049,20.394806,1.6695594,2.415194,,,,,,
310,26.172585,19.315628,1.8706671,2.106265,,,,,,
311,25.767502,19.128605,1.7740992,1.8430429,,,,,,
312,25.211454,18.474674,1.5742927,2.14543,,,,,,
313,24.60538,17.832525,1.6308517,2.0718787,,,,,,
314,24.360512,18.743984,1.647116,1.8313899,,,,,,
315,24.220509,20.024069,1.5933785,1.898771,,,,,,
316,24.443712,20.888618,1.6035122,1.6006718,,,,,,
317,24.437134,14.542853,1.5282012,1.8941576,,,,,,
318,24.101728,19.995321,1.426477,1.8493191,,,,,,
319,23.963774,18.945198,1.4793192,1.845598,,,,,,
320,24.18182,19.786211,1.5412964,1.7938999,,,,,,
321,24.44483,19.168137,1.5508457,2.0182467,,,,,,
322,24.731455,18.973152,1.7398907,1.9431257,,,,,,
323,24.961258,18.143793,1.6648159,1.8799181,,,,,,
324,25.256643,20.64389,1.725287,2.17125,,,,,,
325,25.317436,21.649803,1.7087035,1.9172959,,,,,,
326,25.155256,22.99878,1.7434455,2.0012202,,,,,,
327,25.331093,21.192009,1.8719531,2.3493147,,,,,,
328,26.060234,19.931038,2.1454353,2.266862,,,,,,
329,26.719137,16.499893,1.968105,2.0705392,,,,,,
330,26.54179,19.503754,1.6657386,1.9483054,,,,,,
331,25.840479,15.809676,1.5263526,1.8504704,,,,,,
332,25.414652,19.896252,1.6353967,2.049199,,,,,,
333,24.95712,23.587017,1.441884,1.8443272,,,,,,
334,24.525076,25.519325,1.6259147,1.4231212,,,,,,
335,24.824732,21.848446,1.7491789,2.0260227,,,,,,
336,25.229656,28.848465,1.7590204,2.0681236,,,,,,
337,25.484558,23.365564,1.9282445,1.9567633,,,,,,
338,26.491247,19.327564,2.0810733,2.231677,,,,,,
339,27.830343,25.470802,1.9393231,1.9336562,,,,,,
340,28.457611,19.39967,1.8073018,2.1675858,,,,,,
341,28.399185,23.904417,1.8278795,2.235497,,,,,,
342,28.373247,32.582787,1.8102438,2.1027105,,,,,,
343,28.341328,18.591251,2.0207522,1.9466534,,,,,,
344,29.31524,23.32692,2.2056916,1.9043162,,,,,,
345,29.582191,23.333092,1.7841724,2.1754122,,,,,,
346,28.89869,20.450459,1.6044717,1.9808689,,,,,,
347,28.415033,16.71624,1.6721077,1.9731898,,,,,,
348,28.0528,15.813535,1.5180998,1.8910149,,,,,,
349,27.47836,21.726665,1.3948298,1.9976485,,,,,,
350,26.704111,23.63567,1.3833656,1.9960301,,,,,,
351,26.28863,28.096796,1.5775467,2.1004295,,,,,,
352,26.807898,21.52451,2.1523056,2.322775,,,,,,
353,28.285585,21.106905,2.2869992,2.0503514,,,,,,
354,28.70893,20.37325,1.8597914,2.189591,,,,,,
355,28.322544,19.522373,1.7138506,2.191738,,,,,,
356,27.811892,18.962154,1.6175114,2.0773585,,,,,,
357,27.009676,16.915886,1.6124587,1.8993466,,,,,,
358,26.264357,17.957916,1.5022074,1.9756141,,,,,,
359,25.369741,16.513218,1.3606038,2.3247993,,,,,,
360,24.69077,16.926495,1.6350455,2.2870445,,,,,,
361,24.556253,16.493084,1.78801,2.434614,,,,,,
362,24.334332,18.528023,1.6098803,1.8909707,,,,,,
363,24.123398,18.450953,1.5835447,2.5341291,,,,,,
364,24.10912,19.79876,1.924939,1.9156401,,,,,,
365,24.51855,17.339283,1.8027967,1.9093003,,,,,,
366,24.559702,21.539043,1.6938117,2.172153,,,,,,
367,24.347536,20.909805,1.6988642,2.1941352,,,,,,
368,24.310352,19.78507,1.8047062,2.1148064,,,,,,
369,24.46731,21.124128,1.8644276,2.2324224,,,,,,
370,24.687046,17.462101,1.8488656,2.6123242,,,,,,
371,24.892836,17.91299,2.0716753,2.0866954,,,,,,
372,25.149775,20.661354,1.9349287,2.1193414,,,,,,
373,24.926416,20.059246,1.7598395,2.210737,,,,,,
374,25.023657,19.071594,1.878891,2.1932507,,,,,,
375,25.233183,22.270136,1.8457503,1.9188123,,,,,,
376,25.291435,21.0383,1.8586391,1.9125518,,,,,,
377,25.095938,22.21628,1.7091091,2.4275794,,,,,,
378,24.896873,20.485756,2.0024357,1.7375977,,,,,,
379,25.004358,17.523943,1.8991169,2.111524,,,,,,
380,24.819374,17.88966,1.6281153,1.7130547,,,,,,
381,24.507168,18.221989,1.5344166,1.858717,,,,,,
382,24.194042,17.537558,1.496361,1.8197516,,,,,,
383,23.865276,18.71429,1.4825487,1.9504384,,,,,,
384,23.70309,17.603354,1.5129277,2.0198894,,,,,,
385,23.688934,20.601757,1.5015105,1.948094,,,,,,
386,23.948214,22.992832,1.644237,1.8843279,,,,,,
387,24.680828,27.038963,1.8726385,1.9095945,,,,,,
388,25.316729,21.571901,1.8218966,2.23692,,,,,,
389,25.980265,19.856882,1.9586885,2.1962643,,,,,,
390,26.714598,19.588692,1.98371,1.9416283,,,,,,
391,26.984234,21.10116,1.7761792,1.9445052,,,,,,
392,26.552586,24.180048,1.5713245,1.7621961,,,,,,
393,25.779623,20.218945,1.4956307,1.7798069,,,,,,
394,25.32799,16.08284,1.6361735,1.9518368,,,,,,
395,25.092573,24.134632,1.5628245,1.9869468,,,,,,
396,24.753452,19.840975,1.5271782,2.5534022,,,,,,
397,25.04564,23.529034,2.058868,2.041659,,,,,,
398,25.344757,22.312252,1.9368035,1.8704655,,,,,,
399,25.58296,17.47706,1.8171762,2.2649713,,,,,,
400,25.717451,25.47771,1.7465956,2.1668785,,,,,,
401,25.655096,19.309324,1.8790692,1.946382,,,,,,
402,25.906462,20.884115,1.8981575,2.0706303,,,,,,
403,26.06959,22.771164,1.7638873,1.7848618,,,,,,
404,26.18057,19.531643,1.711121,1.9166672,,,,,,
405,26.300419,24.00409,1.6864434,2.0781412,,,,,,
406,26.202337,23.975658,1.7048069,2.281137,,,,,,
407,26.05338,19.505749,1.9379164,2.4966779,,,,,,
408,26.246387,18.008984,1.9526451,2.1549153,,,,,,
409,26.394693,15.712233,1.8209994,2.1087654,,,,,,
410,25.906635,17.054596,1.6160473,2.170408,,,,,,
411,24.835814,18.506115,1.5280815,2.0121515,,,,,,
412,23.88394,21.83812,1.5585939,2.1090794,,,,,,
413,23.47041,21.949635,1.6411061,1.9511747,,,,,,
414,23.5602,17.36314,1.8983659,2.2857494,,,,,,
415,24.106987,17.657843,1.8952137,2.2604895,,,,,,
416,24.310566,21.7067,1.7187778,1.89152,,,,,,
417,24.125153,21.00808,1.6909064,1.7572893,,,,,,
418,24.106064,17.627478,1.6212307,1.9508114,,,,,,
419,23.807526,20.866297,1.5084344,2.1030545,,,,,,
420,23.662302,24.912018,1.7869915,2.001728,,,,,,
421,23.75376,20.650257,1.8247052,2.4550848,,,,,,
422,24.49278,19.274036,2.03293,2.0570457,,,,,,
423,25.267733,19.293272,2.0867248,2.094621,,,,,,
424,25.432747,19.110512,1.7380961,2.2201533,,,,,,
425,25.217424,18.704803,1.8067514,2.1859088,,,,,,
426,25.323935,16.975878,1.9266726,2.0427332,,,,,,
427,25.160498,17.643547,1.7591839,1.9928758,,,,,,
428,24.782246,18.06523,1.709738,1.9246548,,,,,,
429,24.315577,21.659279,1.6205838,1.7855804,,,,,,
430,23.913532,21.704586,1.5489489,1.8928666,,,,,,
431,23.708984,18.928122,1.7265146,1.5636694,,,,,,
432,23.691872,20.67894,1.7841998,1.6383932,,,,,,
433,23.956825,20.639412,1.6513577,2.2176507,,,,,,
434,23.947561,18.712173,1.724025,2.1379948,,,,,,
435,23.935574,23.161638,1.7081156,1.700326,,,,,,
436,23.969397,18.661442,1.6933668,1.5771612,,,,,,
437,24.21065,23.984674,1.6479293,2.0857892,,,,,,
438,24.186638,20.06804,1.5764018,1.869013,,,,,,
439,24.870327,23.168396,2.1299582,2.1778798,,,,,,
440,25.723072,24.74024,2.0594718,2.2319157,,,,,,
441,26.309385,21.56491,2.3635414,2.0987465,,,,,,
442,26.53741,21.097744,2.0380733,2.0093184,,,,,,
443,26.00627,18.522806,1.7917466,2.0768998,,,,,,
444,25.317842,18.887566,1.6944492,2.0308905,,,,,,
445,25.013914,15.521369,1.8179405,2.2893865,,,,,,
446,24.891104,16.871576,1.7422296,1.9301294,,,,,,
447,24.501518,16.820383,1.63804,2.5056705,,,,,,
448,23.924715,16.939854,1.7280672,2.3745513,,,,,,
449,23.502396,17.382217,1.7280707,2.1589196,,,,,,
450,23.191587,18.462002,1.66642,1.8657322,,,,,,
451,23.158318,19.401352,1.6857493,1.8746393,,,,,,
452,23.182825,24.029613,1.6686225,1.9967979,,,,,,
453,23.305273,16.953377,1.7355264,2.097297,,,,,,
454,23.995716,19.502563,1.9730396,1.8137374,,,,,,
455,24.471317,21.52274,1.7648684,2.3272681,,,,,,
456,24.662317,19.731703,2.2841656,2.1718507,,,,,,
457,25.256546,19.097065,2.0685315,1.9718401,,,,,,
458,25.078672,16.919897,1.7689525,2.1086845,,,,,,
459,24.69726,18.162815,1.7090437,2.1614962,,,,,,
460,24.387047,17.423431,1.6697801,1.8878007,,,,,,
