time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
30,18.042273,14.861549,1.9708959,2.1651504,,,,,,
31,18.1526,17.22131,1.8986386,2.1777487,,,,,,
32,18.015984,19.848698,2.0272279,2.4627223,,,,,,
33,18.136166,17.9148,2.2102442,2.0661492,,,,,,
34,18.381392,17.152832,2.2950373,2.340141,,,,,,
35,18.59354,18.328215,2.1954787,2.0966675,,,,,,
36,18.978598,19.873116,2.071604,2.3779373,,,,,,
37,19.52318,14.871857,2.2357519,2.193645,,,,,,
38,20.453014,14.344484,2.291469,2.2379808,,,,,,
39,20.814226,15.837269,1.9092311,2.3065684,,,,,,
40,20.452393,19.66126,1.7890903,2.1638656,,,,,,
41,20.04723,17.074347,1.8883321,2.5315666,,,,,,
42,20.092808,18.271105,2.0664387,2.0653195,,,,,,
43,20.322104,15.022482,2.110162,2.1146193,,,,,,
44,20.237238,18.19986,1.8247017,2.3367476,,,,,,
45,20.26463,15.620613,2.0302505,2.3241026,,,,,,
46,20.55447,16.160395,2.0662937,2.4616685,,,,,,
47,20.870523,17.83567,2.0203898,2.2851021,,,,,,
48,20.958155,13.26369,1.9709862,2.0176458,,,,,,
49,21.183685,14.672166,2.0449471,2.5456944,,,,,,
50,21.043577,14.470291,1.8402194,2.3141568,,,,,,
51,20.645262,14.432531,1.8656654,2.1560519,,,,,,
52,19.983759,13.357309,1.6911098,2.240617,,,,,,
53,19.674246,17.873543,1.8006096,2.3752656,,,,,,
54,19.547709,19.07087,1.8623215,1.8832502,,,,,,
55,19.388556,16.679323,1.7866176,2.1986458,,,,,,
56,19.693193,18.000929,2.0702014,2.3485878,,,,,,
57,20.658657,16.762047,2.1097772,2.1995895,,,,,,
58,20.990818,16.47484,1.9452292,2.0510163,,,,,,
59,20.926228,14.561054,1.7659264,2.35877,,,,,,
60,20.836287,15.17083,2.0067391,2.0076194,,,,,,
61,20.951323,16.651196,1.9389515,1.877851,,,,,,
62,20.69772,16.07079,1.7516279,2.1027677,,,,,,
63,20.281271,16.783226,1.6399976,2.0596144,,,,,,
64,19.942928,17.888844,1.6268243,2.0772479,,,,,,
65,19.97918,18.846317,2.0372427,2.1144543,,,,,,
66,20.219324,13.526403,2.115689,2.1306467,,,,,,
67,20.525448,14.512136,1.8990371,2.2097116,,,,,,
68,20.323435,16.272728,1.6507585,2.4135766,,,,,,
69,20.170238,16.058504,1.8509573,2.2452173,,,,,,
70,20.465607,14.805454,1.9421654,2.012586,,,,,,
71,20.47409,16.806593,1.8207222,2.0798674,,,,,,
72,20.127525,20.519794,1.75632,1.8179461,,,,,,
73,19.71558,24.967382,1.6945176,2.3173082,,,,,,
74,19.880009,16.810928,2.3823645,2.1020784,,,,,,
75,21.386478,18.01952,2.58144,2.22322,,,,,,
76,22.321825,23.543413,2.0583012,2.0338683,,,,,,
77,22.851477,21.336952,2.2717488,1.8363955,,,,,,
78,23.9024,22.927443,2.1617496,2.0470452,,,,,,
79,24.066547,18.428007,2.033492,2.260408,,,,,,
80,23.74538,21.531702,1.9485271,2.0224,,,,,,
81,23.71467,16.056551,1.9971228,2.3603082,,,,,,
82,23.901707,18.07106,1.9017683,1.9816475,,,,,,
83,23.755405,20.991724,1.8009473,1.6602447,,,,,,
84,23.26063,22.536873,1.7064978,1.8727031,,,,,,
85,23.009642,19.831863,1.7235681,1.8063788,,,,,,
86,23.341951,16.418646,1.8615856,1.969874,,,,,,
87,23.739796,15.645826,1.7299682,2.1165738,,,,,,
88,23.77528,15.282404,1.6490161,1.9929168,,,,,,
89,23.52622,16.922703,1.5958288,2.0527465,,,,,,
90,22.913618,17.816813,1.4862243,2.0574627,,,,,,
91,22.215487,18.667336,1.6473963,1.858638,,,,,,
92,22.03364,17.681282,1.7192228,2.0076966,,,,,,
93,21.99877,17.597345,1.6713918,2.0647666,,,,,,
94,21.843395,18.744171,1.7036016,2.300447,,,,,,
95,21.89434,19.937523,1.8577012,2.3078945,,,,,,
96,22.04329,22.7579,1.9839183,2.0311866,,,,,,
97,21.839106,22.394955,1.8490552,1.4552355,,,,,,
98,22.140205,19.803518,1.9129665,1.7772593,,,,,,
99,22.283901,17.237501,1.5997678,2.2872038,,,,,,
100,22.157019,25.210962,1.6818175,2.33392,,,,,,
101,22.194923,25.81023,1.9055794,2.3971763,,,,,,
102,23.69106,22.825142,2.796955,2.0268445,,,,,,
103,25.218163,22.835466,2.3899,2.0975165,,,,,,
104,25.485039,22.00807,2.0955417,2.254334,,,,,,
105,25.649824,18.553297,2.120363,2.2405844,,,,,,
106,26.031338,21.5056,1.9963932,2.0301766,,,,,,
107,25.778759,20.803757,1.7817979,1.9129654,,,,,,
108,25.258232,24.896736,1.8573155,2.384039,,,,,,
109,25.362593,24.73127,2.2624047,2.3134975,,,,,,
110,26.275085,20.158709,2.569365,2.0818262,,,,,,
111,26.766605,22.46194,2.1163318,2.0438008,,,,,,
112,26.485693,24.808393,1.8378226,2.486605,,,,,,
113,25.959124,21.223942,2.1451495,2.3457518,,,,,,
114,26.141256,19.239317,2.3345492,2.24018,,,,,,
115,26.112196,18.690601,2.087074,2.3163888,,,,,,
116,25.870502,18.476103,1.8821971,2.0422454,,,,,,
117,25.39902,17.549015,1.6869951,1.9260991,,,,,,
118,24.603985,25.533474,1.587737,1.478606,,,,,,
119,24.034004,20.01344,1.5188072,2.022541,,,,,,
120,23.720678,19.93198,1.567674,2.0267832,,,,,,
121,24.030241,18.79341,1.7534215,1.9668918,,,,,,
122,24.385557,20.485935,1.7501824,1.6006883,,,,,,
123,24.413204,23.449606,1.6719694,1.6718175,,,,,,
124,24.325405,19.666897,1.5344555,1.8035145,,,,,,
125,24.294464,22.721355,1.5187749,2.2961235,,,,,,
126,24.665106,19.405544,1.9720148,1.892213,,,,,,
127,25.740088,20.070068,2.0364766,2.1970928,,,,,,
128,26.062681,21.331362,1.7350457,1.8742254,,,,,,
129,25.997746,16.930405,1.7371364,2.1595664,,,,,,
130,26.036392,17.440802,1.596075,1.9792821,,,,,,
131,25.637756,18.454823,1.5305679,2.129665,,,,,,
132,25.153269,15.553556,1.5371681,2.1172986,,,,,,
133,24.870613,16.516329,1.6941723,2.3160112,,,,,,
134,24.506838,15.233495,1.6899399,2.0568502,,,,,,
135,23.986452,17.795435,1.5412588,2.3194814,,,,,,
136,23.265846,19.232351,1.5608366,2.0572996,,,,,,
137,22.921793,21.021595,1.617809,2.1608193,,,,,,
138,22.953943,18.669376,2.1376443,1.8871801,,,,,,
139,23.289394,17.507359,1.9155576,1.940908,,,,,,
140,23.419561,16.088081,1.6499718,1.8583503,,,,,,
141,23.398365,19.378777,1.5163186,1.7115701,,,,,,
142,23.184116,19.296076,1.4403108,2.161991,,,,,,
143,23.150686,15.613272,1.7757556,2.082657,,,,,,
144,23.591318,16.31124,1.7817743,1.8069987,,,,,,
145,23.440641,15.841557,1.4676458,2.0087419,,,,,,
146,22.992111,16.895445,1.4349132,1.9066334,,,,,,
147,22.866447,18.045082,1.6242592,2.1058664,,,,,,
148,22.776176,19.68253,1.6751615,2.1050458,,,,,,
149,22.712486,16.934357,1.7867905,2.1380496,,,,,,
150,22.740055,17.279934,1.8764905,2.3752542,,,,,,
151,22.770967,20.81366,1.6911597,2.3225055,,,,,,
152,22.69171,23.561527,1.8929818,1.9288764,,,,,,
153,23.046183,18.491066,2.0531332,2.0521288,,,,,,
154,23.51949,15.022294,1.9060019,2.3409576,,,,,,
155,23.82233,19.714405,1.7552875,2.0825815,,,,,,
156,23.783546,18.595459,1.7797011,1.9422454,,,,,,
157,23.83312,20.630857,1.75401,2.084436,,,,,,
158,23.637592,23.599648,1.6677301,2.4777236,,,,,,
159,23.730501,23.195305,2.171646,2.0961442,,,,,,
160,24.254496,21.95214,2.1926706,1.9937241,,,,,,
161,24.495876,25.284742,2.0284429,2.2044456,,,,,,
162,24.684757,28.702744,1.9452187,2.7365603,,,,,,
163,26.261631,24.632343,3.3630097,2.1407251,,,,,,
164,27.619831,21.757038,2.5891147,2.0958276,,,,,,
165,27.720205,20.254967,2.0616107,2.1924186,,,,,,
166,27.344072,21.001211,1.7867699,2.4000535,,,,,,
167,27.001137,20.98953,1.8215294,2.2150617,,,,,,
168,26.837118,19.927307,1.8584183,2.2610614,,,,,,
169,26.763561,17.7571,1.8692199,2.2078552,,,,,,
170,26.361258,19.515793,1.6874254,2.1784816,,,,,,
171,25.608227,19.08503,1.5978982,2.1660416,,,,,,
172,25.005854,19.90803,1.669176,2.4195895,,,,,,
173,24.990614,21.155605,1.9534886,2.405345,,,,,,
174,25.200197,21.783548,1.7957401,2.8821824,,,,,,
175,25.460217,22.427286,2.4312441,2.0845802,,,,,,
176,25.790825,20.011532,2.2612944,2.1924734,,,,,,
177,25.681194,19.683052,1.9549927,2.129917,,,,,,
178,25.342781,18.955606,1.7271234,2.4352758,,,,,,
179,25.134197,24.242506,1.7790201,2.4531355,,,,,,
180,25.214373,25.163982,2.0357194,1.9066141,,,,,,
181,25.777908,20.747688,2.3814018,2.057055,,,,,,
182,26.473433,21.693985,1.9976606,1.97947,,,,,,
183,26.33204,22.914888,1.7678314,2.0206966,,,,,,
184,26.360083,19.996267,1.8854886,1.6599507,,,,,,
185,26.525976,21.740738,1.7164079,1.9938972,,,,,,
186,26.442133,24.068172,1.6950784,1.6927936,,,,,,
187,26.386955,21.899279,1.6693317,1.9222543,,,,,,
188,26.209188,19.327717,1.5845762,2.1397603,,,,,,
189,26.260084,20.215494,1.8184066,2.1510131,,,,,,
190,26.462044,19.641773,1.6898346,2.2882118,,,,,,
191,26.628477,24.506271,1.7266127,2.3419518,,,,,,
192,27.052832,24.698559,2.169877,1.8965917,,,,,,
193,27.262291,22.497515,2.0010564,1.6266239,,,,,,
194,26.979225,21.834408,1.6971947,1.891174,,,,,,
195,26.662992,20.979313,1.6067883,2.132627,,,,,,
196,26.642704,22.717659,1.7237508,2.093213,,,,,,
197,26.99262,23.266014,1.9441451,1.7700946,,,,,,
198,27.66918,19.581379,1.8463659,1.7787378,,,,,,
199,27.485708,16.089893,1.5518827,1.8627691,,,,,,
200,26.87487,15.293441,1.4666858,2.0563574,,,,,,
201,26.131285,16.695023,1.4040893,2.1084158,,,,,,
202,25.292278,21.029741,1.4040121,2.3564806,,,,,,
203,24.799625,25.074343,1.7516574,2.3170462,,,,,,
204,25.438663,24.515999,2.067353,1.9623313,,,,,,
205,26.24411,20.312263,2.0832078,2.0486147,,,,,,
206,27.053585,20.164204,1.9267749,1.9487216,,,,,,
207,27.53906,23.001251,1.7035514,2.0140395,,,,,,
208,27.540829,22.13069,1.8606817,1.8597088,,,,,,
209,27.573193,22.600975,1.8520459,2.0493855,,,,,,
210,27.496622,21.553173,1.6923659,1.6692512,,,,,,
211,27.125177,31.169106,1.7139266,1.9349681,,,,,,
212,27.226217,22.11943,1.839959,1.8348796,,,,,,
213,28.441698,21.386864,1.9919888,1.701809,,,,,,
214,29.11953,21.438929,1.6591394,1.9052482,,,,,,
215,28.540451,22.01678,1.5859598,2.047716,,,,,,
216,27.881046,22.628902,1.6744373,1.9428803,,,,,,
217,27.895103,21.861061,2.030028,1.7658175,,,,,,
218,27.66819,22.726978,1.7217036,1.9330192,,,,,,
219,27.22315,19.365747,1.630049,1.9941754,,,,,,
220,27.250336,18.579098,1.6121545,2.5076466,,,,,,
221,27.244091,31.14788,1.6529634,2.388071,,,,,,
222,27.436323,27.926357,2.31298,1.9059474,,,,,,
223,29.104221,20.410732,2.5138583,2.0012443,,,,,,
224,30.608232,19.213512,2.019993,1.9459579,,,,,,
225,30.446718,21.606873,1.6412141,1.7822664,,,,,,
226,29.123262,19.025192,1.5294881,1.9111685,,,,,,
227,27.799816,19.107082,1.4824002,2.1759863,,,,,,
228,27.007917,23.129478,1.6038377,1.936851,,,,,,
229,26.386763,18.851292,1.5411593,2.381238,,,,,,
230,25.987564,20.160366,1.6518925,2.3645225,,,,,,
231,25.994328,18.926138,1.8819501,2.3051615,,,,,,
232,26.147318,20.713512,1.8275583,2.1812463,,,,,,
233,26.24604,17.176353,1.7455609,2.2080002,,,,,,
234,26.383574,16.649725,1.8826104,2.0221686,,,,,,
235,26.351004,18.520067,1.6100972,1.965492,,,,,,
236,25.82226,20.689661,1.5796571,2.1464543,,,,,,
237,25.436733,19.018848,1.7231044,2.4351625,,,,,,
238,25.25985,20.176083,1.7642143,2.1241324,,,,,,
239,25.177717,24.066254,1.7393104,2.2129378,,,,,,
240,25.145428,30.60345,1.9078302,1.8065336,,,,,,
241,25.657923,31.19528,2.0670414,1.8446422,,,,,,
242,26.830608,20.306093,2.1654854,2.0744026,,,,,,
243,28.389315,21.878096,2.030331,2.044302,,,,,,
244,29.112967,16.294582,1.9076412,2.0432606,,,,,,
245,28.988565,17.585636,1.646205,1.862808,,,,,,
246,28.374323,18.563875,1.499852,1.9686084,,,,,,
247,27.361578,17.65452,1.3800598,2.0262733,,,,,,
248,26.349281,22.375706,1.4324839,1.7068796,,,,,,
249,25.66902,20.029568,1.522162,1.8576162,,,,,,
250,25.54251,21.135616,1.7026067,1.910536,,,,,,
251,25.698305,16.072952,1.6021267,1.946179,,,,,,
252,25.693579,21.724182,1.581875,1.549758,,,,,,
253,25.28922,18.148119,1.3825058,1.9890268,,,,,,
254,24.73502,19.258232,1.4820822,2.1128554,,,,,,
255,24.801104,17.723255,1.5882292,2.2929814,,,,,,
256,25.032717,16.758108,1.71596,1.9651184,,,,,,
257,25.129128,18.580658,1.6208593,2.4187155,,,,,,
258,24.786144,21.477201,1.6773986,2.0205574,,,,,,
259,24.633972,21.668955,1.9498878,1.9131279,,,,,,
260,24.881481,17.496351,1.7806396,1.9937501,,,,,,
261,24.782566,19.560102,1.6626881,1.8537507,,,,,,
262,24.549547,21.309574,1.5123614,1.8194201,,,,,,
263,24.342289,19.598408,1.6201397,1.9594741,,,,,,
264,24.700058,20.556026,1.6704626,2.1094306,,,,,,
265,24.918636,20.310959,1.6369541,1.7686067,,,,,,
266,25.309277,24.918865,1.6288192,1.6609966,,,,,,
267,25.52334,18.559082,1.6574597,1.8297933,,,,,,
268,25.751228,19.550594,1.6619363,2.0190103,,,,,,
269,25.443737,18.105272,1.5600108,2.1784801,,,,,,
270,25.152548,17.583584,1.6359109,2.069137,,,,,,
271,25.04489,21.619804,1.7866647,1.637113,,,,,,
272,24.66869,19.237957,1.6129296,2.0095577,,,,,,
273,24.111303,20.525173,1.6020046,1.8547673,,,,,,
274,23.962908,16.994102,1.6778568,1.9596305,,,,,,
275,24.068453,18.42849,1.6331129,2.0149093,,,,,,
276,24.209665,18.326456,1.5979903,1.8868169,,,,,,
277,24.34132,19.265438,1.5211467,2.1515265,,,,,,
278,24.301605,20.818737,1.6301043,2.016519,,,,,,
279,24.171982,19.511967,1.7344579,1.7660769,,,,,,
280,24.080679,21.004128,1.6411513,1.7047367,,,,,,
281,24.241932,17.983383,1.5932989,2.0461621,,,,,,
282,24.609861,20.404987,1.7117392,2.2170157,,,,,,
283,24.726938,27.098671,1.8545548,1.8691715,,,,,,
284,24.588886,22.670042,1.860334,1.8119812,,,,,,
285,24.993248,23.26592,1.9103767,1.8956219,,,,,,
286,25.39155,21.882538,1.7866677,2.0794442,,,,,,
287,25.654036,21.189325,1.8736652,1.9648615,,,,,,
288,25.908154,19.781902,1.7892181,2.461775,,,,,,
289,26.221716,21.845676,1.8993881,2.2019563,,,,,,
290,26.413671,20.106369,1.8950744,2.497535,,,,,,
291,26.510378,23.24336,1.8740748,1.9899353,,,,,,
292,26.82288,22.235697,2.1095653,1.8229954,,,,,,
293,26.933733,22.90218,1.8483894,1.9881368,,,,,,
294,26.835018,19.078987,1.876034,2.1998029,,,,,,
295,26.622347,19.255657,1.83121,2.4178019,,,,,,
296,26.476944,20.456697,1.781954,2.1188374,,,,,,
297,26.612488,21.215313,1.7581106,2.096658,,,,,,
298,26.510056,25.782074,1.7228143,2.3326619,,,,,,
299,26.651207,23.077183,1.9961972,2.5448523,,,,,,
300,27.680529,25.254517,2.5756116,2.3662624,,,,,,
301,28.214493,21.419388,2.4073362,2.3049746,,,,,,
302,28.238058,18.993881,2.1218755,2.238129,,,,,,
303,27.986784,21.991665,1.869175,2.3197618,,,,,,
304,27.583769,24.355804,1.7396344,2.3014052,,,,,,
305,27.317465,23.06824,1.8775879,1.9745569,,,,,,
306,27.646313,18.455769,1.9831598,1.8811197,,,,,,
307,27.694223,17.116423,1.7599138,2.2639017,,,,,,
308,27.19034,18.3219,1.5872414,2.2499301,,,,,,
309,26.665049,19.906754,1.6695594,2.3908672,,,,,,
310,26.172585,18.611168,1.8706671,2.0331297,,,,,,
311,25.767502,18.200237,1.7740992,1.8776145,,,,,,
312,25.211454,18.881243,1.5742927,2.0918527,,,,,,
313,24.60538,17.58867,1.6308517,2.0478902,,,,,,
314,24.360512,18.480074,1.647116,1.8397229,,,,,,
315,24.220509,20.611668,1.5933785,1.8464987,,,,,,
316,24.443712,20.9762,1.6035122,1.6205716,,,,,,
317,24.437134,13.895389,1.5282012,1.8827829,,,,,,
318,24.101728,20.408903,1.426477,1.847244,,,,,,
319,23.963774,18.8005,1.4793192,1.7516952,,,,,,
320,24.18182,20.275158,1.5412964,1.7243136,,,,,,
321,24.44483,19.060863,1.5508457,1.95173,,,,,,
322,24.731455,19.207603,1.7398907,1.9192319,,,,,,
323,24.961258,19.534193,1.6648159,1.980292,,,,,,
324,25.256643,20.51913,1.725287,2.2107472,,,,,,
325,25.317436,22.141617,1.7087035,1.8114762,,,,,,
326,25.155256,22.42421,1.7434455,2.0619316,,,,,,
327,25.331093,21.776562,1.8719531,2.380761,,,,,,
328,26.060234,20.03301,2.1454353,2.2569354,,,,,,
329,26.719137,17.48063,1.968105,2.021231,,,,,,
330,26.54179,19.761002,1.6657386,1.9518442,,,,,,
331,25.840479,15.609961,1.5263526,1.9448435,,,,,,
332,25.414652,19.091846,1.6353967,1.9469934,,,,,,
333,24.95712,23.963837,1.441884,1.7823658,,,,,,
334,24.525076,25.468807,1.6259147,1.4419092,,,,,,
335,24.824732,21.804142,1.7491789,1.9430319,,,,,,
336,25.229656,29.4488,1.7590204,1.8998858,,,,,,
337,25.484558,22.775242,1.9282445,1.8821036,,,,,,
338,26.491247,19.940613,2.0810733,2.1170535,,,,,,
339,27.830343,25.291021,1.9393231,2.064385,,,,,,
340,28.457611,19.216164,1.8073018,2.008239,,,,,,
341,28.399185,22.755226,1.8278795,2.1569393,,,,,,
342,28.373247,31.652174,1.8102438,2.1006515,,,,,,
343,28.341328,19.172722,2.0207522,1.9374553,,,,,,
344,29.31524,22.944202,2.2056916,1.9236513,,,,,,
345,29.582191,23.132004,1.7841724,2.063767,,,,,,
346,28.89869,20.207314,1.6044717,1.9550288,,,,,,
347,28.415033,16.460487,1.6721077,1.912551,,,,,,
348,28.0528,16.295946,1.5180998,1.8837636,,,,,,
349,27.47836,22.284184,1.3948298,1.9853494,,,,,,
350,26.704111,23.242981,1.3833656,1.9108186,,,,,,
351,26.28863,29.040567,1.5775467,2.1806443,,,,,,
352,26.807898,20.93761,2.1523056,2.282495,,,,,,
353,28.285585,22.548496,2.2869992,2.0496354,,,,,,
354,28.70893,20.325937,1.8597914,2.180591,,,,,,
355,28.322544,19.254854,1.7138506,2.1947927,,,,,,
356,27.811892,18.705956,1.6175114,2.0878992,,,,,,
357,27.009676,16.561697,1.6124587,1.9015143,,,,,,
358,26.264357,17.766388,1.5022074,1.9073377,,,,,,
359,25.369741,16.668488,1.3606038,2.1138055,,,,,,
360,24.69077,16.896982,1.6350455,2.333294,,,,,,
361,24.556253,16.809437,1.78801,2.3401046,,,,,,
362,24.334332,18.293987,1.6098803,1.8829947,,,,,,
363,24.123398,18.890507,1.5835447,2.4312983,,,,,,
364,24.10912,20.712868,1.924939,1.8552275,,,,,,
365,24.51855,18.006474,1.8027967,1.9193461,,,,,,
366,24.559702,20.977575,1.6938117,2.1568532,,,,,,
367,24.347536,20.676458,1.6988642,2.2442403,,,,,,
368,24.310352,19.569233,1.8047062,2.1022549,,,,,,
369,24.46731,21.323343,1.8644276,2.2644677,,,,,,
370,24.687046,17.564013,1.8488656,2.7221088,,,,,,
371,24.892836,18.185957,2.0716753,2.0769877,,,,,,
372,25.149775,20.921783,1.9349287,2.0431452,,,,,,
373,24.926416,19.978535,1.7598395,2.0940242,,,,,,
374,25.023657,18.90319,1.878891,2.2208567,,,,,,
375,25.233183,22.64875,1.8457503,1.8810979,,,,,,
376,25.291435,20.160748,1.8586391,2.0101566,,,,,,
377,25.095938,22.370152,1.7091091,2.3311543,,,,,,
378,24.896873,20.574488,2.0024357,1.7920461,,,,,,
379,25.004358,17.332294,1.8991169,2.056941,,,,,,
380,24.819374,17.863781,1.6281153,1.6522777,,,,,,
381,24.507168,18.856983,1.5344166,1.7982435,,,,,,
382,24.194042,17.979513,1.496361,1.7417207,,,,,,
383,23.865276,18.173416,1.4825487,1.9554646,,,,,,
384,23.70309,18.257687,1.5129277,1.9702199,,,,,,
385,23.688934,21.680119,1.5015105,1.78334,,,,,,
386,23.948214,23.423065,1.644237,1.9099858,,,,,,
387,24.680828,27.099289,1.8726385,1.8308663,,,,,,
388,25.316729,21.389935,1.8218966,2.30653,,,,,,
389,25.980265,20.38308,1.9586885,2.2123132,,,,,,
390,26.714598,19.823912,1.98371,1.9012048,,,,,,
391,26.984234,21.975971,1.7761792,1.766612,,,,,,
392,26.552586,24.240183,1.5713245,1.7667725,,,,,,
393,25.779623,20.566685,1.4956307,1.74048,,,,,,
394,25.32799,16.322594,1.6361735,1.9847574,,,,,,
395,25.092573,23.95397,1.5628245,2.0469296,,,,,,
396,24.753452,19.673296,1.5271782,2.5320714,,,,,,
397,25.04564,22.813248,2.058868,2.053959,,,,,,
398,25.344757,22.312557,1.9368035,1.8381705,,,,,,
399,25.58296,17.674086,1.8171762,2.378035,,,,,,
400,25.717451,25.25868,1.7465956,2.1695185,,,,,,
401,25.655096,19.773846,1.8790692,1.9073539,,,,,,
402,25.906462,20.66676,1.8981575,1.9531593,,,,,,
403,26.06959,22.901098,1.7638873,1.8237004,,,,,,
404,26.18057,19.712208,1.711121,1.8547804,,,,,,
405,26.300419,23.314693,1.6864434,2.1877007,,,,,,
406,26.202337,23.548504,1.7048069,2.329791,,,,,,
407,26.05338,19.35773,1.9379164,2.5116837,,,,,,
408,26.246387,17.865747,1.9526451,2.0845287,,,,,,
409,26.394693,15.998587,1.8209994,2.0843918,,,,,,
410,25.906635,17.118006,1.6160473,2.1425676,,,,,,
411,24.835814,19.028177,1.5280815,2.0022018,,,,,,
412,23.88394,21.687279,1.5585939,2.1716766,,,,,,
413,23.47041,21.991486,1.6411061,1.9372156,,,,,,
414,23.5602,17.330772,1.8983659,2.247616,,,,,,
415,24.106987,17.442602,1.8952137,2.2316241,,,,,,
416,24.310566,21.596619,1.7187778,1.8658185,,,,,,
417,24.125153,21.385563,1.6909064,1.7157187,,,,,,
418,24.106064,18.273563,1.6212307,2.0687099,,,,,,
419,23.807526,20.087519,1.5084344,2.0870094,,,,,,
420,23.662302,24.244055,1.7869915,2.0462,,,,,,
421,23.75376,20.087494,1.8247052,2.4881911,,,,,,
422,24.49278,19.918629,2.03293,1.9677684,,,,,,
423,25.267733,19.439793,2.0867248,2.0427852,,,,,,
424,25.432747,19.073238,1.7380961,2.3241458,,,,,,
425,25.217424,18.724953,1.8067514,2.201848,,,,,,
426,25.323935,18.487616,1.9266726,1.9429383,,,,,,
427,25.160498,17.117228,1.7591839,2.0510495,,,,,,
428,24.782246,18.38852,1.709738,1.9110506,,,,,,
429,24.315577,22.501835,1.6205838,1.796763,,,,,,
430,23.913532,20.616724,1.5489489,1.9324942,,,,,,
431,23.708984,19.14215,1.7265146,1.6138235,,,,,,
432,23.691872,20.529945,1.7841998,1.6988215,,,,,,
433,23.956825,20.047056,1.6513577,2.1472638,,,,,,
434,23.947561,18.441597,1.724025,2.2172167,,,,,,
435,23.935574,23.087833,1.7081156,1.7658012,,,,,,
436,23.969397,18.731033,1.6933668,1.5996048,,,,,,
437,24.21065,22.74781,1.6479293,2.0157826,,,,,,
438,24.186638,20.457893,1.5764018,1.8100208,,,,,,
439,24.870327,23.950142,2.1299582,2.0747252,,,,,,
440,25.723072,24.490715,2.0594718,2.1609335,,,,,,
441,26.309385,21.8423,2.3635414,2.0613918,,,,,,
442,26.53741,20.89476,2.0380733,2.0021603,,,,,,
443,26.00627,19.492088,1.7917466,2.052794,,,,,,
444,25.317842,18.962471,1.6944492,2.0863147,,,,,,
445,25.013914,15.046953,1.8179405,2.2558494,,,,,,
446,24.891104,16.84455,1.7422296,1.9245393,,,,,,
447,24.501518,17.211233,1.63804,2.5310798,,,,,,
448,23.924715,17.407146,1.7280672,2.2260754,,,,,,
449,23.502396,17.314949,1.7280707,2.0990038,,,,,,
450,23.191587,18.145643,1.66642,1.8551981,,,,,,
451,23.158318,19.791592,1.6857493,1.812736,,,,,,
452,23.182825,23.983799,1.6686225,1.9505777,,,,,,
453,23.305273,16.87978,1.7355264,2.0267756,,,,,,
454,23.995716,20.215149,1.9730396,1.70505,,,,,,
455,24.471317,21.926006,1.7648684,2.3885865,,,,,,
456,24.662317,19.671257,2.2841656,2.209136,,,,,,
457,25.256546,19.289375,2.0685315,1.9691322,,,,,,
458,25.078672,17.316128,1.7689525,2.0741208,,,,,,
459,24.69726,18.927917,1.7090437,2.2020354,,,,,,
460,24.387047,18.441616,1.6697801,1.8411019,,,,,,
